time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:05:23.565,180,18,0.1267853,0.05433655,-1.068619,37.17062,-17.99577,-50.13099,236.0054,239.3012,25
2014-12-21 20:05:23.664,181,18.1,0.09056091,0.1086731,-1.068619,37.56906,-17.58764,-50.3275,236.0054,239.3012,25
2014-12-21 20:05:23.765,182,18.2,0.09056091,0.09056091,-1.068619,37.36984,-17.38357,-49.54146,236.0054,239.3012,25
2014-12-21 20:05:23.866,183,18.3,0.03622437,0.01811218,-1.068619,36.77225,-17.7917,-49.54146,236.0054,239.3012,25
2014-12-21 20:05:23.966,184,18.4,0.05433655,0.05433655,-1.068619,36.77225,-16.97544,-49.73797,236.0054,239.3012,25
2014-12-21 20:05:24.066,185,18.5,0.05433655,0.07244873,-1.032394,36.97147,-17.17951,-49.73797,236.0054,239.3012,25
2014-12-21 20:05:24.166,186,18.6,0.1267853,0.05433655,-1.068619,39.76035,-16.15918,-51.31004,236.0054,239.3012,25
2014-12-21 20:05:24.266,187,18.7,0.05433655,0.09056091,-1.068619,40.75641,-16.15918,-52.29259,236.0054,239.3012,25
2014-12-21 20:05:24.365,188,18.8,0.1630096,0.07244873,-1.068619,42.15082,-16.36325,-52.09608,236.0054,239.3012,25
2014-12-21 20:05:24.465,189,18.9,0.1811218,0.07244873,-1.050507,43.94366,-16.36325,-52.6856,236.0054,239.3012,25
2014-12-21 20:05:24.565,190,19,0.1630096,0.03622437,-1.068619,41.9516,-16.77137,-52.48909,236.0054,239.3012,25
2014-12-21 20:05:24.664,191,19.1,0.1267853,0.03622437,-1.068619,39.16269,-17.99577,-52.6856,236.0054,239.3012,25
2014-12-21 20:05:24.765,192,19.2,0.1267853,0.1086731,-1.050507,35.77615,-20.03642,-52.6856,236.0054,239.3012,25
2014-12-21 20:05:24.866,193,19.3,0.1811218,0.1086731,-1.050507,28.40555,-21.873,-52.6856,236.0054,239.3012,25
2014-12-21 20:05:24.965,194,19.4,0.199234,0.05433655,-1.050507,20.03891,-20.03642,-52.48909,234.0054,237.3012,25
2014-12-21 20:05:25.077,195,19.5,0.1630096,0.07244873,-1.068619,14.2619,-16.36325,-54.25767,230.0054,233.3012,25
2014-12-21 20:05:25.166,196,19.6,0.1811218,0.1086731,-1.032394,6.094421,-9.220974,-56.81229,222.0054,225.3012,25
