time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:31:33.179,177,17.7,0.09056091,-0.03622437,-1.068619,-14.41928,-43.42519,29.77819,158.5713,161.8671,35
2014-12-21 20:31:33.275,178,17.8,0.09056091,-0.03622437,-1.068619,-14.0209,-44.03739,30.36771,158.5713,161.8671,35
2014-12-21 20:31:33.376,179,17.9,-0.01811218,-0.01811218,-1.104843,-13.42334,-43.22113,30.36771,158.5713,161.8671,35
2014-12-21 20:31:33.477,180,18,-0.01811218,-0.01811218,-1.050507,-15.01697,-38.93577,31.35026,158.5713,161.8671,35
2014-12-21 20:31:33.576,181,18.1,-0.01811218,0,-1.086731,-14.61856,-30.16097,32.92233,158.5713,161.8671,30
2014-12-21 20:31:33.676,182,18.2,0.09056091,-0.05433655,-1.050507,-13.82172,-28.32439,33.90487,158.5713,161.8671,30
2014-12-21 20:31:33.778,183,18.3,0.1448975,-0.07244873,-1.050507,-13.02484,-28.32439,33.90487,158.5713,161.8671,30
2014-12-21 20:31:33.879,184,18.4,0.1448975,0.05433655,-1.068619,-13.02484,-27.50813,33.70837,158.5713,161.8671,30
2014-12-21 20:31:33.976,185,18.5,0.1086731,-0.03622437,-1.068619,-12.22803,-28.32439,32.92233,158.5713,161.8671,30
2014-12-21 20:31:34.079,186,18.6,0.1086731,-0.03622437,-1.068619,-11.43115,-27.91626,32.72582,158.5713,161.8671,30
2014-12-21 20:31:34.179,187,18.7,0.1630096,-0.05433655,-1.068619,-12.22803,-27.30406,32.52931,158.5713,161.8671,30
2014-12-21 20:31:34.276,188,18.8,0.199234,-0.03622437,-1.068619,-13.82169,-29.34471,32.72582,158.5713,161.8671,30
2014-12-21 20:31:34.376,189,18.9,0.09056091,-0.05433655,-1.086731,-16.80972,-30.97723,32.52931,158.5713,161.8671,30
2014-12-21 20:31:34.475,190,19,0.1086731,0.03622437,-1.050507,-20.79385,-34.24227,32.92233,158.5713,161.8671,30
2014-12-21 20:31:34.575,191,19.1,0.09056091,-0.03622437,-1.068619,-27.56689,-35.46666,33.11884,157.5713,160.8671,30
2014-12-21 20:31:34.676,192,19.2,0.1630096,0,-1.068619,-32.94543,-35.67072,33.70837,154.5713,157.8671,30
2014-12-21 20:31:34.777,193,19.3,0.1448975,-0.03622437,-1.068619,-38.72241,-34.03821,34.4944,150.5713,153.8671,30
2014-12-21 20:31:34.880,194,19.4,0.1267853,-0.03622437,-1.068619,-41.71054,-31.38536,35.67345,146.5713,149.8671,30
